molecule_chembl_id,canonical_smiles,standard_type,standard_value,standard_units,standard_relation,pchembl_value,assay_chembl_id,assay_description,data_validity_comment,document_year,document_chembl_id,target_chembl_id,potential_duplicate,dataset,molecule_pref_name,pchembl,std_smiles
CHEMBL4171905,O=[N+]([O-])c1nccn1CCCCNc1ccnc2c(Cl)cccc12,IC50,41000.0,nM,=,4.39,CHEMBL4132277,Antitubercular activity against Mycobacterium tuberculosis H37Rv ATCC 27294 after 5 days measured under aerobic conditions by fluorescence-based assay,,2017,CHEMBL4130372,CHEMBL360,0,Mtb_whole_cell,,4.39,O=[N+]([O-])c1nccn1CCCCNc1ccnc2c(Cl)cccc12
CHEMBL137,Cc1ncc([N+](=O)[O-])n1CCO,IC50,36000.0,nM,=,4.44,CHEMBL4132278,Antitubercular activity against Mycobacterium tuberculosis H37Rv ATCC 27294 expressing luxABCDE operon incubated for 10 days under hypoxic conditions followed by incubation under aerobic conditions for 28 hrs by LORA method,,2017,CHEMBL4130372,CHEMBL360,0,Mtb_whole_cell,METRONIDAZOLE,4.44,Cc1ncc([N+](=O)[O-])n1CCO
CHEMBL4163914,CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O,IC50,40000.0,nM,=,4.4,CHEMBL4154576,Antitubercular activity against dormant stage of Mycobacterium tuberculosis H37Ra ATCC 25177 after 12 days by XRMA,,2018,CHEMBL4152250,CHEMBL360,0,Mtb_whole_cell,,4.4,CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O
CHEMBL3358484,Cc1ccoc1C(=O)NCCCn1cnc([N+](=O)[O-])n1,IC50,41000.0,nM,=,4.39,CHEMBL4179593,Antitubercular activity against Mycobacterium tuberculosis H37Rv ATCC 27294 after 5 days under aerobic condition,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.39,Cc1ccoc1C(=O)NCCCn1cnc([N+](=O)[O-])n1
CHEMBL3407532,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1nc(-c2ccc(Cl)cc2)cs1,IC50,34200.0,nM,=,4.47,CHEMBL4179593,Antitubercular activity against Mycobacterium tuberculosis H37Rv ATCC 27294 after 5 days under aerobic condition,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.47,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1nc(-c2ccc(Cl)cc2)cs1
CHEMBL4206018,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1cc(-c2ccc(Cl)cc2)no1,IC50,96000.0,nM,=,4.02,CHEMBL4179593,Antitubercular activity against Mycobacterium tuberculosis H37Rv ATCC 27294 after 5 days under aerobic condition,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.02,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1cc(-c2ccc(Cl)cc2)no1
CHEMBL4209271,O=C(CCn1cnc([N+](=O)[O-])n1)Nc1cc(-c2ccc(F)cc2)on1,IC50,66000.0,nM,=,4.18,CHEMBL4179593,Antitubercular activity against Mycobacterium tuberculosis H37Rv ATCC 27294 after 5 days under aerobic condition,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.18,O=C(CCn1cnc([N+](=O)[O-])n1)Nc1cc(-c2ccc(F)cc2)on1
CHEMBL3612338,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1ccc(Oc2ccc(Cl)cc2)cc1,IC50,51000.0,nM,=,4.29,CHEMBL4179593,Antitubercular activity against Mycobacterium tuberculosis H37Rv ATCC 27294 after 5 days under aerobic condition,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.29,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1ccc(Oc2ccc(Cl)cc2)cc1
CHEMBL3612337,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1ccc(Oc2ccccc2)cc1,IC50,65000.0,nM,=,4.19,CHEMBL4179593,Antitubercular activity against Mycobacterium tuberculosis H37Rv ATCC 27294 after 5 days under aerobic condition,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.19,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1ccc(Oc2ccccc2)cc1
CHEMBL4208967,CC(O)(Cn1cnc([N+](=O)[O-])n1)c1ccc(-c2ccc(C#N)cc2)cc1,IC50,55000.0,nM,=,4.26,CHEMBL4179593,Antitubercular activity against Mycobacterium tuberculosis H37Rv ATCC 27294 after 5 days under aerobic condition,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.26,CC(O)(Cn1cnc([N+](=O)[O-])n1)c1ccc(-c2ccc(C#N)cc2)cc1
CHEMBL3612347,O=C(Cn1ccnc1[N+](=O)[O-])Nc1ccc(Oc2ccc(Cl)cc2)cc1,IC50,81000.0,nM,=,4.09,CHEMBL4179593,Antitubercular activity against Mycobacterium tuberculosis H37Rv ATCC 27294 after 5 days under aerobic condition,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.09,O=C(Cn1ccnc1[N+](=O)[O-])Nc1ccc(Oc2ccc(Cl)cc2)cc1
CHEMBL3612837,O=C(Cn1ccnc1[N+](=O)[O-])Nc1ccc(Oc2ccc(F)cc2)cc1,IC50,44000.0,nM,=,4.36,CHEMBL4179593,Antitubercular activity against Mycobacterium tuberculosis H37Rv ATCC 27294 after 5 days under aerobic condition,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.36,O=C(Cn1ccnc1[N+](=O)[O-])Nc1ccc(Oc2ccc(F)cc2)cc1
CHEMBL3612346,O=C(Cn1ccnc1[N+](=O)[O-])Nc1ccc(Oc2ccccc2)cc1,IC50,60000.0,nM,=,4.22,CHEMBL4179593,Antitubercular activity against Mycobacterium tuberculosis H37Rv ATCC 27294 after 5 days under aerobic condition,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.22,O=C(Cn1ccnc1[N+](=O)[O-])Nc1ccc(Oc2ccccc2)cc1
CHEMBL3633322,O=C(Cn1cnc([N+](=O)[O-])n1)N1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,IC50,38000.0,nM,=,4.42,CHEMBL4179593,Antitubercular activity against Mycobacterium tuberculosis H37Rv ATCC 27294 after 5 days under aerobic condition,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.42,O=C(Cn1cnc([N+](=O)[O-])n1)N1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
CHEMBL3358487,O=C(NCCCCn1cnc([N+](=O)[O-])n1)c1sc2ccccc2c1Cl,IC50,35500.0,nM,=,4.45,CHEMBL4179594,Antitubercular activity against Mycobacterium tuberculosis H37Rv ATCC 27294 after 10 days under low oxygen condition followed by incubation under aerobic condition for 28 hrs by LORA,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.45,O=C(NCCCCn1cnc([N+](=O)[O-])n1)c1sc2ccccc2c1Cl
CHEMBL3612343,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1ccc(Cc2ccccc2)cc1,IC50,39000.0,nM,=,4.41,CHEMBL4179594,Antitubercular activity against Mycobacterium tuberculosis H37Rv ATCC 27294 after 10 days under low oxygen condition followed by incubation under aerobic condition for 28 hrs by LORA,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.41,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1ccc(Cc2ccccc2)cc1
CHEMBL3410626,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1ccc(N2CCCCC2)cc1,IC50,99000.0,nM,=,4.0,CHEMBL4179594,Antitubercular activity against Mycobacterium tuberculosis H37Rv ATCC 27294 after 10 days under low oxygen condition followed by incubation under aerobic condition for 28 hrs by LORA,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.0,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1ccc(N2CCCCC2)cc1
CHEMBL4208967,CC(O)(Cn1cnc([N+](=O)[O-])n1)c1ccc(-c2ccc(C#N)cc2)cc1,IC50,73000.0,nM,=,4.14,CHEMBL4179594,Antitubercular activity against Mycobacterium tuberculosis H37Rv ATCC 27294 after 10 days under low oxygen condition followed by incubation under aerobic condition for 28 hrs by LORA,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.14,CC(O)(Cn1cnc([N+](=O)[O-])n1)c1ccc(-c2ccc(C#N)cc2)cc1
CHEMBL3633320,O=C(Cn1cnc([N+](=O)[O-])n1)N1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,IC50,62000.0,nM,=,4.21,CHEMBL4179594,Antitubercular activity against Mycobacterium tuberculosis H37Rv ATCC 27294 after 10 days under low oxygen condition followed by incubation under aerobic condition for 28 hrs by LORA,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.21,O=C(Cn1cnc([N+](=O)[O-])n1)N1CCN(Cc2ccc(C(F)(F)F)cc2)CC1
CHEMBL3633322,O=C(Cn1cnc([N+](=O)[O-])n1)N1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,IC50,51000.0,nM,=,4.29,CHEMBL4179594,Antitubercular activity against Mycobacterium tuberculosis H37Rv ATCC 27294 after 10 days under low oxygen condition followed by incubation under aerobic condition for 28 hrs by LORA,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.29,O=C(Cn1cnc([N+](=O)[O-])n1)N1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
CHEMBL3612338,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1ccc(Oc2ccc(Cl)cc2)cc1,IC50,54000.0,nM,=,4.27,CHEMBL4179601,Antitubercular activity against isoniazid-resistant Mycobacterium tuberculosis H37Rv INH-R1 harboring katG Y155 mutant after 5 days,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.27,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1ccc(Oc2ccc(Cl)cc2)cc1
CHEMBL3612337,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1ccc(Oc2ccccc2)cc1,IC50,73000.0,nM,=,4.14,CHEMBL4179601,Antitubercular activity against isoniazid-resistant Mycobacterium tuberculosis H37Rv INH-R1 harboring katG Y155 mutant after 5 days,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.14,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1ccc(Oc2ccccc2)cc1
CHEMBL3612343,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1ccc(Cc2ccccc2)cc1,IC50,33000.0,nM,=,4.48,CHEMBL4179601,Antitubercular activity against isoniazid-resistant Mycobacterium tuberculosis H37Rv INH-R1 harboring katG Y155 mutant after 5 days,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.48,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1ccc(Cc2ccccc2)cc1
CHEMBL3410626,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1ccc(N2CCCCC2)cc1,IC50,34000.0,nM,=,4.47,CHEMBL4179601,Antitubercular activity against isoniazid-resistant Mycobacterium tuberculosis H37Rv INH-R1 harboring katG Y155 mutant after 5 days,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.47,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1ccc(N2CCCCC2)cc1
CHEMBL4206147,O=C(CCn1cnc([N+](=O)[O-])n1)Nc1ccc(Oc2ccccc2)cc1,IC50,38000.0,nM,=,4.42,CHEMBL4179601,Antitubercular activity against isoniazid-resistant Mycobacterium tuberculosis H37Rv INH-R1 harboring katG Y155 mutant after 5 days,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.42,O=C(CCn1cnc([N+](=O)[O-])n1)Nc1ccc(Oc2ccccc2)cc1
CHEMBL3612837,O=C(Cn1ccnc1[N+](=O)[O-])Nc1ccc(Oc2ccc(F)cc2)cc1,IC50,65000.0,nM,=,4.19,CHEMBL4179601,Antitubercular activity against isoniazid-resistant Mycobacterium tuberculosis H37Rv INH-R1 harboring katG Y155 mutant after 5 days,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.19,O=C(Cn1ccnc1[N+](=O)[O-])Nc1ccc(Oc2ccc(F)cc2)cc1
CHEMBL3612346,O=C(Cn1ccnc1[N+](=O)[O-])Nc1ccc(Oc2ccccc2)cc1,IC50,75000.0,nM,=,4.12,CHEMBL4179601,Antitubercular activity against isoniazid-resistant Mycobacterium tuberculosis H37Rv INH-R1 harboring katG Y155 mutant after 5 days,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.12,O=C(Cn1ccnc1[N+](=O)[O-])Nc1ccc(Oc2ccccc2)cc1
CHEMBL3633322,O=C(Cn1cnc([N+](=O)[O-])n1)N1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,IC50,48000.0,nM,=,4.32,CHEMBL4179601,Antitubercular activity against isoniazid-resistant Mycobacterium tuberculosis H37Rv INH-R1 harboring katG Y155 mutant after 5 days,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.32,O=C(Cn1cnc([N+](=O)[O-])n1)N1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
CHEMBL3612338,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1ccc(Oc2ccc(Cl)cc2)cc1,IC50,58000.0,nM,=,4.24,CHEMBL4179602,Antitubercular activity against rifampicin-resistant Mycobacterium tuberculosis H37Rv RIF-R1 harboring rpoB S522L mutant after 5 days,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.24,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1ccc(Oc2ccc(Cl)cc2)cc1
CHEMBL3612337,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1ccc(Oc2ccccc2)cc1,IC50,70000.0,nM,=,4.16,CHEMBL4179602,Antitubercular activity against rifampicin-resistant Mycobacterium tuberculosis H37Rv RIF-R1 harboring rpoB S522L mutant after 5 days,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.16,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1ccc(Oc2ccccc2)cc1
CHEMBL3612347,O=C(Cn1ccnc1[N+](=O)[O-])Nc1ccc(Oc2ccc(Cl)cc2)cc1,IC50,48000.0,nM,=,4.32,CHEMBL4179602,Antitubercular activity against rifampicin-resistant Mycobacterium tuberculosis H37Rv RIF-R1 harboring rpoB S522L mutant after 5 days,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.32,O=C(Cn1ccnc1[N+](=O)[O-])Nc1ccc(Oc2ccc(Cl)cc2)cc1
CHEMBL3612837,O=C(Cn1ccnc1[N+](=O)[O-])Nc1ccc(Oc2ccc(F)cc2)cc1,IC50,46000.0,nM,=,4.34,CHEMBL4179602,Antitubercular activity against rifampicin-resistant Mycobacterium tuberculosis H37Rv RIF-R1 harboring rpoB S522L mutant after 5 days,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.34,O=C(Cn1ccnc1[N+](=O)[O-])Nc1ccc(Oc2ccc(F)cc2)cc1
CHEMBL3612346,O=C(Cn1ccnc1[N+](=O)[O-])Nc1ccc(Oc2ccccc2)cc1,IC50,84000.0,nM,=,4.08,CHEMBL4179602,Antitubercular activity against rifampicin-resistant Mycobacterium tuberculosis H37Rv RIF-R1 harboring rpoB S522L mutant after 5 days,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.08,O=C(Cn1ccnc1[N+](=O)[O-])Nc1ccc(Oc2ccccc2)cc1
CHEMBL3612338,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1ccc(Oc2ccc(Cl)cc2)cc1,IC50,56000.0,nM,=,4.25,CHEMBL4179603,Antitubercular activity against fluoroquinolone-resistant Mycobacterium tuberculosis H37Rv harboring gyrB D94N mutant after 5 days,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.25,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1ccc(Oc2ccc(Cl)cc2)cc1
CHEMBL3612337,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1ccc(Oc2ccccc2)cc1,IC50,70000.0,nM,=,4.16,CHEMBL4179603,Antitubercular activity against fluoroquinolone-resistant Mycobacterium tuberculosis H37Rv harboring gyrB D94N mutant after 5 days,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.16,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1ccc(Oc2ccccc2)cc1
CHEMBL3612837,O=C(Cn1ccnc1[N+](=O)[O-])Nc1ccc(Oc2ccc(F)cc2)cc1,IC50,75000.0,nM,=,4.12,CHEMBL4179603,Antitubercular activity against fluoroquinolone-resistant Mycobacterium tuberculosis H37Rv harboring gyrB D94N mutant after 5 days,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.12,O=C(Cn1ccnc1[N+](=O)[O-])Nc1ccc(Oc2ccc(F)cc2)cc1
CHEMBL3612346,O=C(Cn1ccnc1[N+](=O)[O-])Nc1ccc(Oc2ccccc2)cc1,IC50,74000.0,nM,=,4.13,CHEMBL4179603,Antitubercular activity against fluoroquinolone-resistant Mycobacterium tuberculosis H37Rv harboring gyrB D94N mutant after 5 days,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.13,O=C(Cn1ccnc1[N+](=O)[O-])Nc1ccc(Oc2ccccc2)cc1
CHEMBL3633322,O=C(Cn1cnc([N+](=O)[O-])n1)N1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,IC50,46000.0,nM,=,4.34,CHEMBL4179603,Antitubercular activity against fluoroquinolone-resistant Mycobacterium tuberculosis H37Rv harboring gyrB D94N mutant after 5 days,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.34,O=C(Cn1cnc([N+](=O)[O-])n1)N1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
CHEMBL3612338,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1ccc(Oc2ccc(Cl)cc2)cc1,IC50,36000.0,nM,=,4.44,CHEMBL4179628,Antitubercular activity against isoniazid-resistant Mycobacterium tuberculosis INH-R2 ATCC 35822 after 5 days,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.44,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1ccc(Oc2ccc(Cl)cc2)cc1
CHEMBL3612337,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1ccc(Oc2ccccc2)cc1,IC50,66000.0,nM,=,4.18,CHEMBL4179628,Antitubercular activity against isoniazid-resistant Mycobacterium tuberculosis INH-R2 ATCC 35822 after 5 days,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.18,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1ccc(Oc2ccccc2)cc1
CHEMBL3612837,O=C(Cn1ccnc1[N+](=O)[O-])Nc1ccc(Oc2ccc(F)cc2)cc1,IC50,70000.0,nM,=,4.16,CHEMBL4179628,Antitubercular activity against isoniazid-resistant Mycobacterium tuberculosis INH-R2 ATCC 35822 after 5 days,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.16,O=C(Cn1ccnc1[N+](=O)[O-])Nc1ccc(Oc2ccc(F)cc2)cc1
CHEMBL3612346,O=C(Cn1ccnc1[N+](=O)[O-])Nc1ccc(Oc2ccccc2)cc1,IC50,80000.0,nM,=,4.1,CHEMBL4179628,Antitubercular activity against isoniazid-resistant Mycobacterium tuberculosis INH-R2 ATCC 35822 after 5 days,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.1,O=C(Cn1ccnc1[N+](=O)[O-])Nc1ccc(Oc2ccccc2)cc1
CHEMBL3612338,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1ccc(Oc2ccc(Cl)cc2)cc1,IC50,55000.0,nM,=,4.26,CHEMBL4179629,Antitubercular activity against rifampicin-resistant Mycobacterium tuberculosis H37Rv RIF-R2 ATCC 35828 after 5 days,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.26,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1ccc(Oc2ccc(Cl)cc2)cc1
CHEMBL3612337,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1ccc(Oc2ccccc2)cc1,IC50,55000.0,nM,=,4.26,CHEMBL4179629,Antitubercular activity against rifampicin-resistant Mycobacterium tuberculosis H37Rv RIF-R2 ATCC 35828 after 5 days,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.26,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1ccc(Oc2ccccc2)cc1
CHEMBL3612343,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1ccc(Cc2ccccc2)cc1,IC50,34000.0,nM,=,4.47,CHEMBL4179629,Antitubercular activity against rifampicin-resistant Mycobacterium tuberculosis H37Rv RIF-R2 ATCC 35828 after 5 days,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.47,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1ccc(Cc2ccccc2)cc1
CHEMBL3410626,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1ccc(N2CCCCC2)cc1,IC50,36000.0,nM,=,4.44,CHEMBL4179629,Antitubercular activity against rifampicin-resistant Mycobacterium tuberculosis H37Rv RIF-R2 ATCC 35828 after 5 days,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.44,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1ccc(N2CCCCC2)cc1
CHEMBL3612347,O=C(Cn1ccnc1[N+](=O)[O-])Nc1ccc(Oc2ccc(Cl)cc2)cc1,IC50,56000.0,nM,=,4.25,CHEMBL4179629,Antitubercular activity against rifampicin-resistant Mycobacterium tuberculosis H37Rv RIF-R2 ATCC 35828 after 5 days,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.25,O=C(Cn1ccnc1[N+](=O)[O-])Nc1ccc(Oc2ccc(Cl)cc2)cc1
CHEMBL3612837,O=C(Cn1ccnc1[N+](=O)[O-])Nc1ccc(Oc2ccc(F)cc2)cc1,IC50,78000.0,nM,=,4.11,CHEMBL4179629,Antitubercular activity against rifampicin-resistant Mycobacterium tuberculosis H37Rv RIF-R2 ATCC 35828 after 5 days,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.11,O=C(Cn1ccnc1[N+](=O)[O-])Nc1ccc(Oc2ccc(F)cc2)cc1
CHEMBL3633322,O=C(Cn1cnc([N+](=O)[O-])n1)N1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,IC50,47000.0,nM,=,4.33,CHEMBL4179629,Antitubercular activity against rifampicin-resistant Mycobacterium tuberculosis H37Rv RIF-R2 ATCC 35828 after 5 days,,2017,CHEMBL4177599,CHEMBL360,0,Mtb_whole_cell,,4.33,O=C(Cn1cnc([N+](=O)[O-])n1)N1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
CHEMBL4282819,C/C(=N\O)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCCNC(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,IC50,43000.0,nM,=,4.37,CHEMBL4252975,Antimycobacterial activity against Mycobacterium tuberculosis H37Rv,,2018,CHEMBL4251581,CHEMBL360,0,Mtb_whole_cell,,4.37,C/C(=N\O)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCCNC(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
CHEMBL4286608,C=C(C)[C@@H]1CC[C@]2(COC(=O)CCC(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCCNC(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,IC50,40000.0,nM,=,4.4,CHEMBL4252975,Antimycobacterial activity against Mycobacterium tuberculosis H37Rv,,2018,CHEMBL4251581,CHEMBL360,0,Mtb_whole_cell,,4.4,C=C(C)[C@@H]1CC[C@]2(COC(=O)CCC(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCCNC(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
CHEMBL4284982,C[C@H]1[C@H](C)CC[C@]2(COC(=O)CCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCCNC(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,IC50,92000.0,nM,=,4.04,CHEMBL4252975,Antimycobacterial activity against Mycobacterium tuberculosis H37Rv,,2018,CHEMBL4251581,CHEMBL360,0,Mtb_whole_cell,,4.04,C[C@H]1[C@H](C)CC[C@]2(COC(=O)CCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCCNC(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
CHEMBL3330960,COc1cc(NC(=S)NNC(=O)c2cc(C34CC5CC(CC(C5)C3)C4)c3ccccc3n2)cc(OC)c1OC,IC50,14454.4,nM,=,4.84,CHEMBL3380429,Antitubercular activity against Mycobacterium tuberculosis H37Rv strain by BACTEC 460 radiometric assay,,2014,CHEMBL3352424,CHEMBL360,0,Mtb_whole_cell,,4.84,COc1cc(NC(=S)NNC(=O)c2cc(C34CC5CC(CC(C5)C3)C4)c3ccccc3n2)cc(OC)c1OC
CHEMBL3330961,CCCCCNC(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,IC50,11748.98,nM,=,4.93,CHEMBL3380429,Antitubercular activity against Mycobacterium tuberculosis H37Rv strain by BACTEC 460 radiometric assay,,2014,CHEMBL3352424,CHEMBL360,0,Mtb_whole_cell,,4.93,CCCCCNC(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1
CHEMBL3330962,O=C(NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1)NC12CC3CC(CC(C3)C1)C2,IC50,24547.09,nM,=,4.61,CHEMBL3380429,Antitubercular activity against Mycobacterium tuberculosis H37Rv strain by BACTEC 460 radiometric assay,,2014,CHEMBL3352424,CHEMBL360,0,Mtb_whole_cell,,4.61,O=C(NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1)NC12CC3CC(CC(C3)C1)C2
CHEMBL3330965,CC(C)(C)c1ccc(NC(=O)NNC(=O)c2cc(C34CC5CC(CC(C5)C3)C4)c3ccccc3n2)cc1,IC50,22387.21,nM,=,4.65,CHEMBL3380429,Antitubercular activity against Mycobacterium tuberculosis H37Rv strain by BACTEC 460 radiometric assay,,2014,CHEMBL3352424,CHEMBL360,0,Mtb_whole_cell,,4.65,CC(C)(C)c1ccc(NC(=O)NNC(=O)c2cc(C34CC5CC(CC(C5)C3)C4)c3ccccc3n2)cc1
